date,monthly_rainfall_mm,year,month,month_of_year,season,rainfall_lag1,rainfall_lag3,rainfall_lag6,rainfall_lag12,rainfall_rolling_mean_3,rainfall_rolling_std_3,rainfall_rolling_mean_6,rainfall_rolling_mean_12
2017-07-01,115.52092079397819,2017,7,7,monsoon,148.14821425478647,14.360386264470971,55.29404468326666,281.1182673454238,96.95047523019525,62.58462075632077,53.59435000794946,46.83821366413749
2017-08-01,99.46487565957844,2017,8,8,monsoon,115.52092079397819,27.18229064182115,2.399068905346068,143.43305790393453,121.04467023611433,24.80727151700768,69.7719844669882,43.174198477107815
2017-09-01,109.44633175045632,2017,9,9,monsoon,99.46487565957844,148.14821425478647,13.955219187293917,27.480793515254994,108.14404273467096,8.1068559781175,85.68716989418192,50.00465999670792
2017-10-01,5.761988606895236,2017,10,10,autumn,109.44633175045632,115.52092079397819,14.360386264470971,14.284567819496973,71.55773200564332,57.1989270307489,84.25410361791931,49.294445062324456
2017-11-01,0.25997751353298265,2017,11,11,autumn,5.761988606895236,99.46487565957844,27.18229064182115,0.0,38.48943262362816,61.51202469264838,79.76705142987127,49.31610985511887
2017-12-01,4.5468649823243545,2017,12,12,winter,0.25997751353298265,109.44633175045632,148.14821425478647,0.0,3.522943700917505,2.8903879688910865,55.833493217794256,49.69501527031256
2018-01-01,7.862947927207161,2018,1,1,winter,4.5468649823243545,5.761988606895236,115.52092079397819,55.29404468326666,4.223263474354813,3.811801179196428,37.890497739999084,45.742423873974275
2018-02-01,3.7172805322783713,2018,2,2,winter,7.862947927207161,0.25997751353298265,99.46487565957844,2.399068905346068,5.37569781393661,2.193595777340285,21.932565218782404,45.85227484288529
2018-03-01,0.8601101738785497,2018,3,3,spring,3.7172805322783713,4.5468649823243545,109.44633175045632,13.955219187293917,4.146779544454675,3.521120020804228,3.834861622686109,44.76101575843402
2018-04-01,16.933399274126856,2018,4,4,spring,0.8601101738785497,7.862947927207161,5.761988606895236,14.360386264470971,7.17026332676124,8.574961997539084,5.696763400558045,44.97543350923868
2018-05-01,13.747571997878698,2018,5,5,spring,16.933399274126856,3.7172805322783713,0.25997751353298265,27.18229064182115,10.513693815294681,8.51064813629604,7.944695814615666,43.85587362224347
2018-06-01,56.448314782692464,2018,6,6,monsoon,13.747571997878698,0.8601101738785497,4.5468649823243545,148.14821425478647,29.043095351565984,23.787011432914955,16.594937448010352,36.2142153329023
2018-07-01,276.77667261948767,2018,7,7,monsoon,56.448314782692464,16.933399274126856,7.862947927207161,115.52092079397819,115.6575198000196,141.15726836596488,61.41389156339043,49.652194651694764
2018-08-01,121.41727355985284,2018,8,8,monsoon,276.77667261948767,13.747571997878698,3.7172805322783713,99.46487565957844,151.54742032067762,113.21225916232024,81.03055706798618,51.48156114338429
2018-09-01,195.03658935954573,2018,9,9,monsoon,121.41727355985284,56.448314782692464,0.8601101738785497,109.44633175045632,197.74351184629538,77.71506476259734,113.39330359893073,58.6140826108084
2018-10-01,9.659398518465723,2018,10,10,autumn,195.03658935954573,276.77667261948767,16.933399274126856,5.761988606895236,108.70442047928809,93.3401746094283,112.18097013965387,58.93886677010595
2018-11-01,3.6143670466742583,2018,11,11,autumn,9.659398518465723,121.41727355985284,13.747571997878698,0.25997751353298265,69.43678497489522,108.81460723391217,110.49210264778645,59.218399231201055
2018-12-01,2.1131609404115608,2018,12,12,winter,3.6143670466742583,195.03658935954573,56.448314782692464,4.5468649823243545,5.128975501850495,3.9946156855743937,101.43624367407297,59.01559056104165
2019-01-01,38.04066928987217,2019,1,1,winter,2.1131609404115608,9.659398518465723,276.77667261948767,7.862947927207161,14.589399092319312,20.32326155793664,61.64690978580372,61.530400674597075
2019-02-01,32.20304419252816,2019,2,2,winter,38.04066928987217,3.6143670466742583,121.41727355985284,3.7172805322783713,24.11895814093728,19.279802891037317,46.77787155791628,63.90421431295122
2019-03-01,15.02287944461986,2019,3,3,spring,32.20304419252816,2.1131609404115608,195.03658935954573,0.8601101738785497,28.42219764234004,11.965607498872322,16.775586572095296,65.084445085513
2019-04-01,16.556268170226,2019,4,4,spring,15.02287944461986,38.04066928987217,9.659398518465723,16.933399274126856,21.260730602457986,9.507286167645024,17.92506484738868,65.05301749352127
2019-05-01,23.735700571204923,2019,5,5,spring,16.556268170226,32.20304419252816,3.6143670466742583,13.747571997878698,18.438282728683575,4.651322080292374,21.278620434810456,65.88536154129845
2019-06-01,12.640207910968286,2019,6,6,monsoon,23.735700571204923,15.02287944461986,2.1131609404115608,56.448314782692464,17.64405888413305,5.627162324053901,23.033128263236577,62.234685968654766
2019-07-01,180.31736802154637,2019,7,7,monsoon,12.640207910968286,16.556268170226,38.04066928987217,276.77667261948767,72.23109216790651,93.76971664815443,46.745911385182275,54.19641058549299
2019-08-01,142.7789562184134,2019,8,8,monsoon,180.31736802154637,23.735700571204923,32.20304419252816,121.41727355985284,111.91217738364269,87.99702286107805,65.17523005616316,55.9765508070397
2019-09-01,57.068662035448945,2019,9,9,monsoon,142.7789562184134,12.640207910968286,15.02287944461986,195.03658935954573,126.7216620918029,63.17387436918234,72.182860487968,44.47922353003164
2019-10-01,31.38048558837615,2019,10,10,autumn,57.068662035448945,180.31736802154637,16.556268170226,9.659398518465723,77.07603461407949,58.33203264761914,74.65356339099303,46.28931411919084
2019-11-01,22.501453466463104,2019,11,11,autumn,31.38048558837615,142.7789562184134,23.735700571204923,3.6143670466742583,36.98353369676271,17.951840800920134,74.44785554020272,47.86323798750658
2019-12-01,24.03667949043001,2019,12,12,winter,22.501453466463104,57.068662035448945,12.640207910968286,2.1131609404115608,25.97287284842307,4.745622866927705,76.34726747011301,49.69019786667479
2020-01-01,40.58353363764906,2020,1,1,winter,24.03667949043001,31.38048558837615,180.31736802154637,38.04066928987217,29.04055553151404,10.025940724199664,53.05829507279679,49.90210322898952
2020-02-01,22.302851723843105,2020,2,2,winter,40.58353363764906,22.501453466463104,142.7789562184134,32.20304419252816,28.974354950640706,10.09115018326347,32.97894432370174,49.077087189932435
2020-03-01,91.44459169090372,2020,3,3,spring,22.302851723843105,24.03667949043001,57.068662035448945,15.02287944461986,51.44365901746528,35.82738887872136,38.70826593294421,55.44556321045609
2020-04-01,11.444503887631509,2020,4,4,spring,91.44459169090372,40.58353363764906,31.38048558837615,16.556268170226,41.73064910079276,43.39450420643892,35.38560231615343,55.01958285357321
2020-05-01,51.147906879975125,2020,5,5,spring,11.444503887631509,22.302851723843105,22.501453466463104,23.735700571204923,51.3456674861701,40.000410548840755,40.16001121840544,57.30393337930406
2020-06-01,40.10803113601643,2020,6,6,monsoon,51.147906879975125,91.44459169090372,24.03667949043001,12.640207910968286,34.233480634541,20.4932381528363,42.83856982600317,59.59291864805808
2020-07-01,221.20625903157273,2020,7,7,monsoon,40.10803113601643,11.444503887631509,40.58353363764906,180.31736802154637,104.15406568252142,101.52035111236698,72.94235739165711,63.00032623222694
2020-08-01,166.01526186649517,2020,8,8,monsoon,221.20625903157273,51.147906879975125,22.302851723843105,142.7789562184134,142.4431840113614,92.82173332541298,96.8944257487658,64.93668503623375
2020-09-01,35.90568962668872,2020,9,9,monsoon,166.01526186649517,40.10803113601643,91.44459169090372,57.068662035448945,141.0424035082522,95.14099009564286,87.63794207139661,63.1731040021704
2020-10-01,5.799309316385342,2020,10,10,autumn,35.90568962668872,221.20625903157273,11.444503887631509,31.38048558837615,69.24008693652306,85.1508919265803,86.69707630952225,61.041339312837835
2020-11-01,4.205980515957895,2020,11,11,autumn,5.799309316385342,166.01526186649517,51.147906879975125,22.501453466463104,15.3036598196773,17.85965840359964,78.87342191551939,59.5167165669624
2020-12-01,0.5999327284731353,2020,12,12,winter,4.205980515957895,35.90568962668872,40.10803113601643,24.03667949043001,3.535074186938772,2.663825388877099,72.2887388475955,57.563654336799324
2021-01-01,48.56455650380079,2021,1,1,winter,0.5999327284731353,5.799309316385342,221.20625903157273,40.58353363764906,17.790156582743922,26.712331666053117,43.51512175963352,58.22873957564531
2021-02-01,6.001813355284895,2021,2,2,winter,48.56455650380079,4.205980515957895,166.01526186649517,22.302851723843105,18.388767529186254,26.272205060803174,16.846213674431805,56.870319711598796
2021-03-01,4.721375862005806,2021,3,3,spring,6.001813355284895,0.5999327284731353,35.90568962668872,91.44459169090372,19.762581907030476,24.951456581696,11.648828046984654,49.64338505919063
2021-04-01,4.597619433004626,2021,4,4,spring,4.721375862005806,48.56455650380079,5.799309316385342,11.444503887631509,5.10693621676509,0.7774527208583332,11.448546399754534,49.07281135463839
2021-05-01,107.17388324946094,2021,5,5,spring,4.597619433004626,6.001813355284895,4.205980515957895,51.147906879975125,38.830959514823775,59.18674046914747,28.609863522005043,53.7416427187622
